Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","116","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","226","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","43","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","6","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","1580","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","2336","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","3497","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","29","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","143","Morocco","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","407","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","2085","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","5817","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","8991","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","1000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","358","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","2239","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","6","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2745","Honey","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2745","Honey","2005","2005","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2745","Honey","2010","2010","tonnes","13","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","38444","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","18819","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","30812","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","54","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","1092","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","29","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","388","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","747","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","1639","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","2900","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","13216","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","9748","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","144","Mozambique","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","42","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","10","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","21457","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","10","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","577","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","377","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","376","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2745","Honey","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2745","Honey","2005","2005","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2745","Honey","2010","2010","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2745","Honey","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2745","Honey","2005","2005","tonnes","209","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5910","Export Quantity","2745","Honey","2010","2010","tonnes","1894","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","127722","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","151435","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","77203","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","5","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","7","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","32","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","5","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","606","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","5","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","28","Myanmar","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","3279","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","3007","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","3069","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","3386","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","31071","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","21337","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","17498","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","1589","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","113","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","113","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","87","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","23","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","23","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2745","Honey","2000","2000","tonnes","56","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2745","Honey","2005","2005","tonnes","23","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2745","Honey","2010","2010","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2745","Honey","2000","2000","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2745","Honey","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2745","Honey","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","60134","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","38784","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","37296","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","1814","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","2345","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","913","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","1075","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","1530","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","330","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","1796","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","5000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","5046","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","4297","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","3630","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","3099","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","441","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","1320","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","333","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","22142","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","12295","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","3715","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","203","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","1276","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","147","Namibia","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","306","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","111","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","395","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","72","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","62","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2745","Honey","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2745","Honey","2005","2005","tonnes","65","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2745","Honey","2010","2010","tonnes","138","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2745","Honey","2000","2000","tonnes","90","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2745","Honey","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2745","Honey","2010","2010","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","4564","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","26750","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","24241","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","889","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","528","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","42","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","28","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","11","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","79","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","84","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","29","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","349","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","14","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","61","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","203","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","149","Nepal","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","156038","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","303244","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","431066","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","359711","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","435080","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","504275","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","65773","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","109014","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","202274","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","364721","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","150","Netherlands","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","379580","S","Standardized data"
